********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 M03\E1 24 M03 GA\E1 24 M03 DWS M00.fccp
Collected: 2024/08/17 14:46:11
"Report Created: 2024/10/22 14:22:44"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2605.7500,4.4562,4.5518,4.5039
2606.6001,4.4551,4.5524,4.5040
2607.4500,4.4536,4.5518,4.5039
2608.3501,4.4551,4.5524,4.5041
2609.2500,4.4528,4.5506,4.5039
2610.1499,4.4554,4.5521,4.5039
2611.0500,4.4551,4.5521,4.5038
2611.9500,4.4534,4.5521,4.5036
2612.8501,4.4542,4.5524,4.5039
2613.7500,4.4522,4.5515,4.5040
2614.6499,4.4548,4.5515,4.5040
2615.5500,4.4531,4.5515,4.5038
2616.4500,4.4510,4.5521,4.5036
2617.3501,4.4519,4.5518,4.5037
2618.2500,4.4542,4.5515,4.5040
2619.1499,4.4562,4.5518,4.5040
2620.0500,4.4548,4.5518,4.5040
2620.8999,4.4560,4.5506,4.5037
2621.8000,4.4557,4.5512,4.5040
2622.7500,4.4548,4.5515,4.5040
2623.6499,4.4510,4.5521,4.5039
2624.5000,4.4519,4.5518,4.5043
2625.3501,4.4499,4.5518,4.5042
2626.2500,4.4539,4.5526,4.5041
2627.1499,4.4531,4.5521,4.5045
2628.0500,4.4513,4.5529,4.5042
2628.9500,4.4513,4.5529,4.5041
2629.8501,4.4516,4.5535,4.5041
2630.7500,4.4505,4.5524,4.5040
2631.6499,4.4505,4.5521,4.5038
2632.5500,4.4496,4.5529,4.5043
2633.4500,4.4531,4.5526,4.5043
2634.3501,4.4499,4.5532,4.5041
2635.2500,4.4548,4.5532,4.5046
2636.1499,4.4542,4.5529,4.5046
2637.0500,4.4516,4.5532,4.5045
2637.9500,4.4499,4.5532,4.5044
2638.8501,4.4499,4.5535,4.5039
2639.7500,4.4499,4.5532,4.5040
2640.6499,4.4496,4.5529,4.5041
2641.5500,4.4505,4.5529,4.5043
2642.4500,4.4513,4.5532,4.5043
2643.2998,4.4493,4.5544,4.5042
2644.1499,4.4505,4.5547,4.5045
2645.0500,4.4496,4.5538,4.5044
2645.9500,4.4482,4.5544,4.5044
2646.8501,4.4493,4.5547,4.5043
