********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 K12\E1 24 K12 GA\E1 24 K12 DWS M01.fccp
Collected: 2024/08/16 00:16:15
"Report Created: 2024/10/22 13:58:17"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2696.8501,4.3630,4.4352,4.3988
2697.7500,4.3645,4.4343,4.3991
2698.6499,4.3621,4.4346,4.3988
2699.6001,4.3650,4.4349,4.3988
2700.5000,4.3659,4.4340,4.3988
2701.3999,4.3662,4.4352,4.3987
2702.3501,4.3659,4.4346,4.3984
2703.2500,4.3662,4.4334,4.3985
2704.1499,4.3665,4.4349,4.3984
2705.0500,4.3653,4.4340,4.3982
2705.9500,4.3650,4.4329,4.3982
2706.8501,4.3659,4.4323,4.3980
2707.7500,4.3682,4.4346,4.3983
2708.6499,4.3662,4.4323,4.3979
2709.5500,4.3665,4.4326,4.3979
2710.4500,4.3668,4.4334,4.3979
2711.3501,4.3694,4.4343,4.3977
2712.2500,4.3688,4.4337,4.3978
2713.1499,4.3708,4.4334,4.3979
2714.0500,4.3720,4.4337,4.3979
2714.9500,4.3714,4.4340,4.3976
2715.8501,4.3705,4.4329,4.3975
2716.7500,4.3734,4.4334,4.3977
2717.6499,4.3725,4.4317,4.3976
2718.6001,4.3728,4.4311,4.3973
2719.5000,4.3748,4.4343,4.3974
2720.3999,4.3754,4.4340,4.3976
2721.3501,4.3746,4.4337,4.3978
2722.2500,4.3743,4.4329,4.3975
2723.1499,4.3746,4.4331,4.3974
2724.0500,4.3766,4.4337,4.3973
2724.9500,4.3743,4.4334,4.3971
2725.8501,4.3737,4.4352,4.3969
2726.7500,4.3731,4.4334,4.3967
2727.6499,4.3751,4.4349,4.3967
2728.5500,4.3734,4.4343,4.3968
2729.4500,4.3737,4.4343,4.3967
2730.3501,4.3731,4.4366,4.3967
2731.3000,4.3714,4.4360,4.3965
2732.2500,4.3720,4.4369,4.3970
2733.1499,4.3714,4.4357,4.3969
2734.0500,4.3708,4.4381,4.3969
2734.9500,4.3676,4.4375,4.3968
2735.8501,4.3702,4.4378,4.3968
2736.7500,4.3685,4.4378,4.3967
2737.6499,4.3679,4.4381,4.3966
2738.5500,4.3671,4.4381,4.3966
2739.4500,4.3668,4.4389,4.3961
2740.3501,4.3671,4.4369,4.3962
2741.3000,4.3665,4.4398,4.3965
2742.2500,4.3659,4.4398,4.3964
2743.1499,4.3650,4.4398,4.3963
2744.0500,4.3639,4.4395,4.3963
2744.9500,4.3647,4.4398,4.3958
2745.8501,4.3627,4.4407,4.3962
2746.7500,4.3616,4.4404,4.3961
2747.6499,4.3607,4.4409,4.3963
2748.6001,4.3610,4.4409,4.3959
2749.5500,4.3610,4.4418,4.3962
2750.4500,4.3601,4.4433,4.3962
2751.3501,4.3572,4.4418,4.3961
2752.2500,4.3567,4.4441,4.3962
2753.1499,4.3567,4.4441,4.3959
2754.0500,4.3552,4.4461,4.3960
2754.9500,4.3558,4.4467,4.3960
2755.8501,4.3546,4.4456,4.3958
2756.8000,4.3541,4.4476,4.3957
