********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 N20\E1 24 N20 GA\E1 24 N20 DWS M00.fccp
Collected: 2024/08/13 00:13:52
"Report Created: 2024/10/22 14:28:07"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2578.5500,4.3402,4.4043,4.3783
2579.5000,4.3396,4.4026,4.3777
2580.4500,4.3391,4.4028,4.3778
2581.3501,4.3391,4.4014,4.3775
2582.2500,4.3379,4.4011,4.3773
2583.1499,4.3388,4.4020,4.3770
2584.0500,4.3391,4.4011,4.3772
2584.9500,4.3376,4.4020,4.3771
2585.8501,4.3362,4.4017,4.3768
2586.7500,4.3347,4.4028,4.3767
2587.6499,4.3359,4.4031,4.3764
2588.5500,4.3362,4.4023,4.3764
2589.4500,4.3341,4.4043,4.3764
2590.3999,4.3341,4.4040,4.3763
2591.3501,4.3341,4.4043,4.3763
2592.2500,4.3330,4.4054,4.3764
2593.1499,4.3330,4.4060,4.3765
2594.0500,4.3341,4.4060,4.3765
2594.9500,4.3318,4.4023,4.3762
2595.8501,4.3315,4.4028,4.3762
2596.7500,4.3318,4.4043,4.3762
2597.6499,4.3301,4.4043,4.3764
2598.5500,4.3315,4.4057,4.3769
2599.4500,4.3310,4.4080,4.3775
2600.3501,4.3266,4.4109,4.3778
2601.2500,4.3298,4.4124,4.3783
2602.1499,4.3275,4.4118,4.3785
2603.1001,4.3269,4.4138,4.3783
2604.0500,4.3249,4.4132,4.3777
2604.9500,4.3249,4.4135,4.3769
2605.8501,4.3229,4.4135,4.3759
2606.7500,4.3217,4.4132,4.3751
2607.6499,4.3212,4.4150,4.3759
2608.5500,4.3200,4.4144,4.3748
2609.5000,4.3214,4.4150,4.3763
2610.4500,4.3217,4.4158,4.3764
2611.3501,4.3203,4.4164,4.3759
2612.2500,4.3209,4.4164,4.3757
2613.1499,4.3188,4.4176,4.3759
2614.0500,4.3191,4.4179,4.3760
2614.9500,4.3183,4.4184,4.3759
2615.8501,4.3174,4.4190,4.3757
2616.8000,4.3168,4.4190,4.3757
2617.7500,4.3157,4.4196,4.3755
2618.6499,4.3154,4.4199,4.3755
2619.5500,4.3134,4.4207,4.3754
2620.4500,4.3139,4.4202,4.3752
2621.3501,4.3128,4.4219,4.3753
2622.2500,4.3122,4.4225,4.3753
2623.2000,4.3108,4.4239,4.3751
2624.1499,4.3111,4.4225,4.3752
2625.0500,4.3102,4.4251,4.3752
2625.9500,4.3096,4.4271,4.3752
2626.8501,4.3096,4.4256,4.3751
2627.7500,4.3099,4.4268,4.3754
2628.6499,4.3099,4.4288,4.3754
2629.6001,4.3096,4.4277,4.3756
2630.5500,4.3073,4.4262,4.3759
2631.4500,4.3079,4.4271,4.3759
2632.3501,4.3090,4.4274,4.3756
2633.2500,4.3093,4.4262,4.3753
2634.1499,4.3082,4.4251,4.3745
2635.1001,4.3067,4.4233,4.3739
2636.0500,4.3070,4.4216,4.3732
2636.9500,4.3085,4.4236,4.3737
2637.8501,4.3061,4.4213,4.3731
2638.7500,4.3079,4.4202,4.3742
2639.6499,4.3105,4.4204,4.3744
2640.6001,4.3116,4.4202,4.3744
2641.5500,4.3113,4.4202,4.3744
2642.4500,4.3108,4.4210,4.3742
2643.3501,4.3122,4.4196,4.3741
2644.2500,4.3111,4.4207,4.3735
2645.1499,4.3122,4.4199,4.3735
2646.0500,4.3108,4.4193,4.3735
2647.0000,4.3102,4.4202,4.3734
2647.9500,4.3111,4.4187,4.3734
2648.8501,4.3099,4.4187,4.3733
2649.7500,4.3113,4.4184,4.3734
2650.6499,4.3139,4.4170,4.3734
2651.5500,4.3142,4.4170,4.3734
2652.5000,4.3128,4.4158,4.3729
2653.4500,4.3163,4.4158,4.3728
2654.3501,4.3157,4.4161,4.3730
2655.2500,4.3168,4.4161,4.3730
2656.1499,4.3165,4.4155,4.3733
2657.1001,4.3165,4.4164,4.3734
2658.0500,4.3154,4.4161,4.3728
2658.9500,4.3165,4.4135,4.3728
2659.8501,4.3148,4.4124,4.3726
2660.7500,4.3142,4.4141,4.3728
2661.7000,4.3174,4.4147,4.3731
2662.6499,4.3160,4.4135,4.3732
2663.5500,4.3157,4.4138,4.3731
2664.4500,4.3171,4.4121,4.3720
2665.3501,4.3171,4.4109,4.3724
2666.2500,4.3168,4.4109,4.3731
2667.1499,4.3163,4.4112,4.3719
2668.1001,4.3177,4.4101,4.3726
2669.0500,4.3171,4.4115,4.3724
2669.9500,4.3165,4.4118,4.3726
2670.8501,4.3180,4.4101,4.3725
2671.7500,4.3163,4.4135,4.3728
2672.6499,4.3180,4.4127,4.3729
2673.5500,4.3188,4.4106,4.3728
2674.5000,4.3188,4.4083,4.3725
2675.4500,4.3188,4.4095,4.3728
2676.3501,4.3186,4.4086,4.3731
2677.2500,4.3188,4.4112,4.3731
2678.1499,4.3203,4.4112,4.3730
2679.0500,4.3194,4.4101,4.3727
2680.0000,4.3197,4.4089,4.3725
2680.9500,4.3200,4.4101,4.3731
2681.8501,4.3194,4.4103,4.3732
2682.7500,4.3197,4.4092,4.3729
2683.6499,4.3194,4.4092,4.3725
2684.5500,4.3191,4.4083,4.3723
2685.5000,4.3194,4.4092,4.3725
2686.4500,4.3188,4.4121,4.3730
2687.3501,4.3186,4.4098,4.3729
2688.2500,4.3183,4.4095,4.3721
2689.1499,4.3194,4.4083,4.3722
2690.1001,4.3183,4.4118,4.3726
2691.0500,4.3191,4.4141,4.3730
2691.9500,4.3186,4.4150,4.3731
2692.8501,4.3186,4.4132,4.3729
2693.8000,4.3177,4.4103,4.3721
2694.7500,4.3186,4.4098,4.3726
2695.6499,4.3194,4.4118,4.3725
2696.5500,4.3183,4.4153,4.3726
2697.4500,4.3188,4.4138,4.3727
2698.3999,4.3197,4.4135,4.3725
2699.3501,4.3194,4.4118,4.3726
2700.2500,4.3197,4.4135,4.3727
2701.1499,4.3206,4.4147,4.3723
2702.0500,4.3197,4.4138,4.3724
2703.0000,4.3197,4.4138,4.3726
2703.9500,4.3200,4.4155,4.3728
2704.8501,4.3188,4.4135,4.3727
