********************************************************************************
Filename: J:\AFCIS_DATA\E1 24\E1 24 L10\E1 24 L10 GA\E1 24 L10 DWS M00.fccp
Collected: 2024/08/15 16:10:09
"Report Created: 2024/10/22 14:18:48"
"Channels: Wall Thickness (4)"
"Axial Range: 2000.00 to 9000.00"
"Rotational Range: ALL"
"Z Range: 3.5000 to 5.0000"
"Percentiles: 1.0 to 99.0"
"Threshold: -10000000.0000 to 10000000.0000"
"Channel: Wall Thickness (4) "
"Axial Offset: 49.00"
"Rotational Offset: 180.00"
"EU Offset: 0.000000"
"EU Divisor: 3464.580000"
Axial,Minimum,Maximum,Mean
2667.7500,4.4063,4.5281,4.4652
2668.6499,4.4080,4.5270,4.4651
2669.5500,4.4083,4.5264,4.4651
2670.4500,4.4092,4.5278,4.4652
2671.3501,4.4077,4.5281,4.4653
2672.2002,4.4092,4.5278,4.4650
2673.0500,4.4086,4.5264,4.4649
2673.9500,4.4089,4.5275,4.4649
2674.8501,4.4086,4.5293,4.4648
2675.7500,4.4083,4.5287,4.4645
2676.6499,4.4063,4.5296,4.4649
2677.5500,4.4080,4.5270,4.4653
2678.3999,4.4089,4.5264,4.4651
2679.2500,4.4112,4.5272,4.4652
2680.1499,4.4075,4.5261,4.4653
2681.0500,4.4086,4.5267,4.4652
2681.9500,4.4069,4.5272,4.4654
2682.8501,4.4066,4.5275,4.4649
2683.7500,4.4092,4.5267,4.4650
2684.6001,4.4092,4.5258,4.4651
2685.4500,4.4069,4.5252,4.4651
2686.3501,4.4080,4.5255,4.4650
2687.2500,4.4069,4.5249,4.4653
2688.1499,4.4098,4.5252,4.4648
2689.0500,4.4098,4.5258,4.4655
2689.9500,4.4121,4.5258,4.4650
2690.8501,4.4115,4.5238,4.4650
2691.7002,4.4127,4.5229,4.4647
2692.5500,4.4092,4.5226,4.4642
2693.4500,4.4132,4.5235,4.4643
2694.3501,4.4127,4.5232,4.4648
2695.2500,4.4127,4.5223,4.4651
2696.1499,4.4141,4.5157,4.4639
2697.0500,4.4112,4.5186,4.4639
2697.9500,4.4121,4.5223,4.4649
2698.8501,4.4138,4.5226,4.4649
2699.7500,4.4155,4.5154,4.4641
2700.6001,4.4153,4.5177,4.4641
2701.4500,4.4141,4.5223,4.4651
2702.3501,4.4127,4.5154,4.4638
2703.2500,4.4141,4.5166,4.4639
2704.1499,4.4132,4.5157,4.4638
2705.0500,4.4150,4.5215,4.4645
2705.9500,4.4150,4.5166,4.4645
2706.7998,4.4158,4.5145,4.4642
2707.6499,4.4121,4.5154,4.4638
2708.5500,4.4153,4.5148,4.4639
2709.4500,4.4161,4.5166,4.4641
2710.3501,4.4161,4.5134,4.4644
2711.2500,4.4184,4.5122,4.4639
2712.1499,4.4167,4.5143,4.4637
2713.0500,4.4161,4.5134,4.4638
2713.9500,4.4170,4.5114,4.4639
2714.8501,4.4179,4.5114,4.4637
2715.7500,4.4176,4.5131,4.4636
2716.6499,4.4176,4.5125,4.4639
2717.5500,4.4179,4.5105,4.4639
2718.4500,4.4193,4.5102,4.4634
2719.2998,4.4176,4.5122,4.4633
2720.1499,4.4179,4.5122,4.4630
2721.0500,4.4187,4.5108,4.4630
2721.9500,4.4176,4.5114,4.4631
2722.8501,4.4170,4.5117,4.4628
2723.7500,4.4181,4.5099,4.4629
2724.6499,4.4202,4.5117,4.4631
2725.5500,4.4199,4.5093,4.4629
2726.4500,4.4193,4.5102,4.4627
2727.3501,4.4199,4.5093,4.4626
2728.2500,4.4190,4.5096,4.4630
2729.1001,4.4207,4.5099,4.4627
2729.9500,4.4193,4.5105,4.4625
2730.8501,4.4204,4.5091,4.4626
2731.7500,4.4204,4.5102,4.4623
2732.6499,4.4196,4.5105,4.4622
2733.5500,4.4207,4.5085,4.4625
2734.4500,4.4190,4.5070,4.4622
2735.3501,4.4190,4.5093,4.4620
2736.2500,4.4193,4.5088,4.4619
2737.1499,4.4179,4.5065,4.4616
2738.0500,4.4202,4.5096,4.4622
2738.9500,4.4210,4.5085,4.4619
2739.8501,4.4233,4.5091,4.4618
2740.7002,4.4233,4.5085,4.4617
2741.5500,4.4213,4.5073,4.4617
2742.4500,4.4213,4.5065,4.4618
2743.3501,4.4225,4.5065,4.4617
2744.2500,4.4222,4.5059,4.4613
2745.1499,4.4213,4.5076,4.4616
2746.0500,4.4242,4.5059,4.4613
2746.9500,4.4230,4.5062,4.4617
2747.8501,4.4256,4.5065,4.4619
